employee_id,gender,department,job_level,education,age,experience_years,performance_rating,annual_salary,promoted_last_cycle,exited_last_12mo,hire_year
EMP00313,Male,Operations,Lead,Bachelors,29,8.3,2.2,93077.0,False,False,2018
EMP00314,Male,HR,Associate,Masters,29,3.6,2.5,49179.0,False,False,2021
EMP00315,Male,HR,Director,Bachelors,26,1.6,2.9,125558.0,False,False,2024
EMP00316,Male,Marketing,Senior,PhD,39,10.5,2.4,84730.0,True,False,2014
EMP00317,Male,Marketing,Associate,Bachelors,32,7.7,3.4,65411.0,False,False,2017
EMP00318,Female,Finance,Associate,Bachelors,33,11.6,3.6,62717.0,True,False,2013
EMP00319,Male,HR,Senior,Bachelors,30,6.8,2.5,76228.0,True,False,2019
EMP00320,Female,Engineering,Director,Bachelors,21,1.4,3.9,120190.0,True,False,2025
EMP00321,Female,HR,Director,Bachelors,36,10.9,3.8,131520.0,True,False,2014
EMP00322,Male,Finance,Senior,Bachelors,31,5.5,3.1,77715.0,True,True,2020
EMP00323,Male,Engineering,Senior,Bachelors,40,8.4,3.3,81316.0,False,False,2018
EMP00324,Male,Marketing,Associate,Bachelors,27,4.4,2.2,56571.0,False,False,2021
EMP00325,Female,Finance,Senior,Bachelors,37,13.6,3.2,75342.0,False,True,2012
EMP00326,Female,HR,Senior,Bachelors,26,3.5,3.4,68982.0,False,False,2022
EMP00327,Female,Engineering,Associate,Bachelors,30,5.7,3.5,50227.0,False,False,2019
EMP00328,Male,Engineering,Lead,Bachelors,33,7.4,3.6,99007.0,False,False,2019
EMP00329,Female,HR,Manager,Bachelors,26,2.6,3.5,107754.0,False,True,2022
EMP00330,Male,Marketing,Associate,Bachelors,36,8.3,3.2,60154.0,True,True,2017
EMP00331,Female,Operations,Associate,Bachelors,36,13.4,3.6,67316.0,False,False,2012
EMP00332,Male,HR,Associate,Masters,32,5.0,4.0,62526.0,False,False,2021
EMP00333,Female,Operations,Associate,PhD,34,8.6,3.3,51109.0,False,False,2017
EMP00334,Female,Sales,Associate,PhD,24,0.0,3.6,45132.0,False,False,2025
EMP00335,Male,Marketing,Lead,Bachelors,30,6.8,3.3,97558.0,False,False,2019
EMP00336,Female,Engineering,Associate,Bachelors,37,5.7,3.0,41666.0,False,False,2019
EMP00337,Male,HR,Lead,Bachelors,25,3.7,3.7,88743.0,False,False,2021
EMP00338,Female,Sales,Manager,Masters,36,11.3,3.1,119356.0,False,False,2014
EMP00339,Male,Marketing,Director,Masters,27,5.7,3.6,135362.0,False,True,2019
EMP00340,Female,Marketing,Lead,Masters,36,6.3,3.4,92785.0,False,False,2020
EMP00341,Male,Sales,Associate,Masters,32,5.5,3.2,61379.0,False,True,2020
EMP00342,Female,Engineering,Associate,Bachelors,22,0.0,3.2,47613.0,False,False,2025
EMP00343,Female,HR,Associate,Masters,28,2.5,3.1,52272.0,False,False,2022
EMP00344,Female,Operations,Director,Masters,36,10.8,2.4,122154.0,True,False,2014
EMP00345,Female,Sales,Director,Bachelors,22,0.0,3.6,111571.0,False,False,2026
EMP00346,Female,Marketing,Senior,PhD,30,3.9,3.5,66522.0,False,True,2021
EMP00347,Female,Sales,Associate,Bachelors,31,5.4,3.9,61634.0,True,False,2020
EMP00348,Male,Finance,Senior,PhD,39,14.0,3.1,94386.0,False,False,2012
EMP00349,Female,Marketing,Associate,Masters,34,10.1,4.5,68374.0,False,False,2016
EMP00350,Male,Operations,Director,Bachelors,30,4.8,3.2,127168.0,False,False,2021
EMP00351,Female,Sales,Associate,Masters,37,12.2,2.9,58551.0,False,False,2013
EMP00352,Male,Engineering,Senior,Bachelors,28,4.0,2.8,77508.0,False,True,2021
EMP00353,Male,HR,Senior,Masters,33,11.0,2.4,83876.0,False,False,2015
EMP00354,Male,HR,Associate,Masters,31,1.6,4.3,56614.0,True,False,2024
EMP00355,Male,Operations,Senior,Masters,32,11.3,4.2,85015.0,False,False,2014
EMP00356,Male,Operations,Manager,Masters,31,5.4,3.8,115203.0,True,False,2020
EMP00357,Female,Operations,Associate,Bachelors,26,2.9,2.9,44933.0,False,False,2022
EMP00358,Female,HR,Senior,Bachelors,35,6.1,4.5,75711.0,False,False,2020
EMP00359,Male,Marketing,Senior,Bachelors,29,8.1,3.2,85266.0,False,False,2017
EMP00360,Female,Marketing,Associate,Bachelors,27,5.0,3.2,59543.0,False,False,2021
EMP00361,Female,Engineering,Associate,Bachelors,30,9.2,4.3,64604.0,False,False,2016
EMP00362,Male,Marketing,Associate,Bachelors,30,4.7,3.8,52922.0,False,False,2020
EMP00363,Male,Marketing,Associate,Bachelors,29,9.5,4.7,69139.0,True,False,2016
EMP00364,Male,Engineering,Senior,Bachelors,31,8.8,3.5,90259.0,False,False,2016
EMP00365,Female,Sales,Lead,Masters,24,6.8,3.2,87734.0,True,False,2019
EMP00366,Male,HR,Lead,Bachelors,30,5.2,3.0,92563.0,False,False,2020
EMP00367,Female,Marketing,Manager,Masters,30,7.6,2.3,107926.0,False,False,2018
EMP00368,Female,Operations,Senior,Bachelors,29,9.2,3.2,75423.0,False,False,2017
EMP00369,Male,Marketing,Lead,Bachelors,42,15.2,4.1,121021.0,False,False,2010
EMP00370,Female,Operations,Lead,Bachelors,31,10.8,3.8,90787.0,True,False,2014
EMP00371,Female,HR,Associate,Bachelors,37,10.9,3.4,56136.0,False,False,2015
EMP00372,Male,Engineering,Senior,Bachelors,41,19.4,2.8,100397.0,True,False,2006
EMP00373,Male,Sales,Senior,Bachelors,38,9.1,3.5,77366.0,True,False,2017
EMP00374,Male,Finance,Manager,Bachelors,35,8.9,4.0,118563.0,True,False,2017
EMP00375,Male,HR,Senior,Bachelors,31,9.8,3.7,83537.0,True,False,2016
EMP00376,Male,Sales,Associate,Bachelors,24,3.0,3.5,59144.0,False,False,2023
EMP00377,Female,HR,Director,Bachelors,31,5.2,2.9,119303.0,False,False,2021
EMP00378,Male,Operations,Associate,Masters,28,5.0,3.9,61028.0,False,False,2021
EMP00379,Male,Marketing,Director,Bachelors,33,9.6,1.5,129290.0,False,False,2016
EMP00380,Female,Engineering,Lead,PhD,34,6.3,3.6,93052.0,False,False,2019
EMP00381,Male,Sales,Manager,Masters,29,7.6,4.9,136203.0,False,False,2017
EMP00382,Female,Operations,Lead,PhD,36,11.3,2.5,92803.0,False,False,2015
EMP00383,Female,Finance,Associate,Masters,37,10.5,3.3,59306.0,True,False,2016
EMP00384,Male,Operations,Lead,Bachelors,33,6.4,3.4,90609.0,False,False,2019
EMP00385,Male,Operations,Lead,Bachelors,28,4.3,3.1,89200.0,False,False,2022
EMP00386,Female,Engineering,Lead,Bachelors,35,11.5,4.0,97021.0,True,False,2014
EMP00387,Female,Sales,Associate,Masters,29,10.1,3.7,60864.0,False,False,2016
EMP00388,Female,Engineering,Associate,Bachelors,21,0.6,3.5,46792.0,False,False,2024
EMP00389,Male,Engineering,Senior,Bachelors,31,5.7,3.9,85362.0,False,False,2020
EMP00390,Female,Operations,Senior,PhD,31,7.7,3.4,78975.0,False,False,2017
EMP00391,Female,Operations,Senior,Bachelors,34,10.1,5.0,79682.0,True,False,2016
EMP00392,Male,Engineering,Manager,Bachelors,38,10.6,3.5,115567.0,False,False,2014
EMP00393,Female,Finance,Lead,Masters,29,8.1,3.5,96964.0,False,False,2017
EMP00394,Female,HR,Lead,Bachelors,33,9.3,2.4,88931.0,True,False,2017
EMP00395,Male,Engineering,Associate,Bachelors,32,7.3,3.1,53344.0,False,False,2019
EMP00396,Male,Operations,Senior,Masters,26,4.3,4.1,79600.0,False,False,2022
EMP00397,Female,Operations,Associate,Bachelors,34,6.0,2.6,56752.0,False,False,2019
EMP00398,Male,HR,Associate,Bachelors,34,7.1,2.1,47246.0,False,False,2018
EMP00399,Male,Finance,Associate,Bachelors,32,6.9,3.4,57252.0,False,False,2019
EMP00400,Male,Marketing,Senior,Masters,29,0.0,4.2,70158.0,False,False,2026
EMP00401,Male,Finance,Associate,Bachelors,25,5.4,3.4,61238.0,True,False,2021
EMP00402,Female,Marketing,Senior,PhD,31,7.2,3.2,69249.0,False,False,2018
EMP00403,Female,Operations,Associate,Masters,31,5.9,2.3,48251.0,False,False,2019
EMP00404,Male,Engineering,Associate,Bachelors,27,6.0,3.7,63009.0,False,True,2020
EMP00405,Female,Sales,Associate,Bachelors,34,9.0,3.8,58725.0,True,False,2017
EMP00406,Female,Operations,Senior,Bachelors,23,2.7,2.3,65559.0,False,False,2023
EMP00407,Male,Sales,Senior,Masters,27,0.5,4.1,66604.0,False,False,2024
EMP00408,Female,Sales,Associate,Bachelors,33,5.6,3.9,51248.0,False,False,2020
EMP00409,Male,Finance,Associate,Bachelors,35,10.1,4.1,70471.0,False,False,2015
EMP00410,Female,Sales,Director,Bachelors,32,13.8,3.8,137321.0,False,False,2011
EMP00411,Female,HR,Senior,PhD,31,10.1,3.8,79152.0,False,False,2016
EMP00412,Female,Sales,Lead,Bachelors,27,1.1,3.7,77895.0,True,False,2024
EMP00413,Male,Sales,Senior,Masters,30,6.1,3.9,75670.0,False,False,2019
EMP00414,Female,Operations,Lead,Bachelors,24,8.0,2.3,97819.0,True,False,2018
EMP00415,Male,Sales,Manager,PhD,35,7.7,2.5,106958.0,False,False,2018
EMP00416,Male,Engineering,Senior,Bachelors,34,9.2,3.0,85806.0,False,False,2017
EMP00417,Male,Finance,Lead,Bachelors,25,3.3,3.3,96132.0,False,True,2023
EMP00418,Female,Operations,Associate,PhD,34,7.3,3.6,58568.0,True,False,2019
EMP00419,Male,Engineering,Lead,PhD,31,8.7,3.6,97099.0,False,False,2016
EMP00420,Female,Finance,Senior,Bachelors,32,10.3,4.1,75539.0,False,False,2015
EMP00421,Female,HR,Associate,Bachelors,29,3.8,4.1,52152.0,False,False,2021
EMP00422,Male,Finance,Director,Bachelors,35,5.6,2.9,123920.0,True,False,2019
EMP00423,Male,Engineering,Manager,Bachelors,29,0.0,3.5,100653.0,False,False,2026
EMP00424,Male,Operations,Associate,Bachelors,30,4.5,2.9,58029.0,False,False,2022
EMP00425,Female,HR,Director,Masters,30,4.9,3.3,117795.0,False,False,2020
EMP00426,Female,Operations,Associate,Bachelors,29,2.9,3.6,47174.0,True,True,2022
EMP00427,Male,Marketing,Senior,Masters,28,7.7,1.4,76454.0,False,False,2018
EMP00428,Female,Operations,Manager,Bachelors,33,6.8,4.8,111144.0,False,True,2018
EMP00429,Male,HR,Senior,Bachelors,22,0.0,3.7,75140.0,False,False,2026
EMP00430,Female,Engineering,Senior,Masters,33,7.9,3.0,73845.0,False,False,2017
EMP00431,Female,Operations,Lead,Bachelors,27,3.3,4.6,92663.0,False,False,2022
EMP00432,Female,Finance,Associate,Masters,34,8.9,3.2,60184.0,False,False,2017
EMP00433,Female,Sales,Senior,Bachelors,26,1.9,3.5,69333.0,False,False,2023
EMP00434,Female,HR,Associate,PhD,22,7.1,3.1,50041.0,False,False,2018
EMP00435,Male,Marketing,Lead,Masters,30,5.9,4.4,97563.0,True,False,2019
EMP00436,Male,HR,Associate,Masters,34,8.2,3.3,62044.0,False,False,2017
EMP00437,Male,Operations,Associate,Bachelors,33,7.5,3.5,60775.0,False,False,2018
EMP00438,Male,Operations,Lead,Bachelors,30,6.0,4.1,99076.0,False,False,2020
EMP00439,Female,Sales,Associate,Bachelors,30,0.9,3.8,50950.0,True,False,2025
EMP00440,Female,Operations,Senior,Bachelors,26,1.1,3.4,68751.0,True,False,2025
EMP00441,Female,Marketing,Lead,Bachelors,30,4.7,4.1,88760.0,True,False,2020
EMP00442,Male,Finance,Lead,Bachelors,34,7.0,4.9,98257.0,False,False,2019
EMP00443,Female,Finance,Associate,Bachelors,30,4.6,3.6,58218.0,False,False,2020
EMP00444,Male,Marketing,Manager,Bachelors,31,9.5,3.5,120149.0,False,False,2016
EMP00445,Male,Marketing,Lead,Bachelors,23,5.9,3.5,91276.0,False,False,2020
EMP00446,Female,Marketing,Associate,Bachelors,26,3.1,4.2,52101.0,True,False,2023
EMP00447,Female,Operations,Lead,Bachelors,32,5.9,3.0,77967.0,False,False,2020
EMP00448,Female,Marketing,Lead,Masters,31,7.9,3.2,91525.0,True,True,2017
EMP00449,Male,Sales,Lead,Bachelors,35,8.3,2.5,95156.0,False,False,2017
EMP00450,Female,Marketing,Senior,Bachelors,39,14.5,2.7,78778.0,False,False,2010
EMP00451,Male,Sales,Lead,Bachelors,32,4.3,3.1,98088.0,False,False,2021
EMP00452,Female,Marketing,Director,Masters,30,6.7,3.4,126195.0,True,False,2019
EMP00453,Female,Engineering,Senior,Bachelors,34,8.7,4.5,80337.0,True,False,2016
EMP00454,Male,Engineering,Manager,Bachelors,32,6.9,3.7,124197.0,False,True,2019
EMP00455,Male,Finance,Lead,PhD,34,5.0,2.9,96509.0,True,False,2020
EMP00456,Male,Engineering,Manager,Bachelors,21,0.8,3.0,104074.0,False,False,2024
EMP00457,Female,HR,Director,Masters,28,5.0,4.2,121848.0,False,False,2020
EMP00458,Male,Finance,Associate,Masters,29,2.7,4.1,50902.0,True,False,2023
EMP00459,Female,Finance,Associate,Bachelors,29,0.1,3.4,46467.0,False,False,2026
EMP00460,Female,Marketing,Senior,Bachelors,29,3.8,3.1,66225.0,False,False,2022
EMP00461,Male,Sales,Senior,Masters,26,2.8,4.1,71622.0,False,False,2023
EMP00462,Male,Operations,Lead,PhD,36,9.3,2.8,97045.0,False,False,2016
EMP00463,Female,Operations,Lead,Bachelors,36,9.4,3.6,93793.0,False,True,2016
EMP00464,Male,HR,Director,Bachelors,26,3.4,4.8,133441.0,True,False,2023
EMP00465,Male,Engineering,Senior,Bachelors,31,6.0,3.5,72549.0,False,True,2020
EMP00466,Female,Engineering,Lead,Bachelors,28,0.0,2.9,74896.0,True,False,2026
EMP00467,Female,Sales,Associate,Masters,35,5.0,3.6,53377.0,True,True,2021
EMP00468,Female,Engineering,Senior,Bachelors,35,8.6,3.1,76982.0,False,False,2016
EMP00469,Male,Operations,Associate,Masters,34,10.3,2.6,70596.0,False,False,2015
EMP00470,Male,Sales,Senior,Masters,28,4.1,3.8,76479.0,True,False,2021
EMP00471,Male,Sales,Senior,Masters,37,11.2,4.1,80646.0,True,False,2014
EMP00472,Male,Operations,Lead,Masters,25,0.9,3.2,88623.0,False,False,2025
EMP00473,Male,Finance,Lead,Masters,27,2.0,3.2,90783.0,True,False,2024
EMP00474,Male,Sales,Senior,Masters,31,9.8,2.8,80599.0,True,False,2015
EMP00475,Male,Marketing,Associate,Masters,42,13.7,3.3,65596.0,False,True,2012
EMP00476,Male,HR,Associate,Bachelors,30,9.0,3.1,69832.0,True,False,2016
EMP00477,Male,HR,Director,Bachelors,30,6.8,2.8,126320.0,False,False,2018
EMP00478,Female,Operations,Manager,Bachelors,24,0.0,4.5,103447.0,False,False,2026
EMP00479,Female,Operations,Associate,Masters,30,0.0,3.7,48255.0,False,False,2026
EMP00480,Male,Operations,Associate,Masters,30,7.5,3.7,64753.0,False,False,2018
EMP00481,Male,Engineering,Senior,Bachelors,28,5.6,3.9,84927.0,False,False,2019
EMP00482,Male,Sales,Lead,Bachelors,25,2.6,3.9,93847.0,False,False,2023
EMP00483,Female,HR,Associate,Bachelors,36,7.3,3.2,55238.0,True,False,2018
EMP00484,Male,Engineering,Associate,Masters,23,7.5,3.6,66474.0,True,False,2018
EMP00485,Male,Marketing,Senior,Bachelors,32,10.8,3.2,81276.0,False,False,2014
EMP00486,Male,Engineering,Associate,Bachelors,40,7.5,3.7,63004.0,True,False,2018
EMP00487,Male,Operations,Senior,Masters,38,11.9,3.6,81478.0,True,False,2014
EMP00488,Male,Engineering,Associate,Masters,28,7.0,3.2,55967.0,False,False,2019
EMP00489,Male,Engineering,Lead,Bachelors,30,6.5,2.6,93756.0,False,False,2020
EMP00490,Male,Sales,Senior,Bachelors,36,11.3,3.5,86922.0,True,False,2015
EMP00491,Female,Engineering,Associate,PhD,30,3.1,3.3,44886.0,False,False,2023
EMP00492,Female,HR,Senior,Masters,48,18.3,2.3,86887.0,False,True,2007
EMP00493,Female,Marketing,Senior,Masters,34,8.5,3.7,73913.0,False,False,2018
EMP00494,Male,Operations,Manager,Bachelors,31,8.5,4.0,123869.0,True,False,2018
EMP00495,Female,Sales,Director,Bachelors,35,9.1,4.9,124046.0,False,True,2016
EMP00496,Male,HR,Associate,Bachelors,36,14.5,3.2,66856.0,True,False,2010
EMP00497,Male,HR,Manager,Masters,31,10.2,3.1,118903.0,False,False,2016
EMP00498,Female,HR,Lead,Bachelors,21,0.6,2.7,77966.0,False,False,2025
EMP00499,Male,Finance,Lead,Bachelors,32,12.6,3.5,110476.0,True,False,2013
EMP00500,Male,Sales,Senior,Masters,27,5.6,3.5,76902.0,False,False,2019
EMP00501,Female,HR,Associate,PhD,28,7.4,2.9,55502.0,False,False,2018
EMP00502,Female,Finance,Associate,Masters,27,1.9,3.3,50806.0,False,False,2023
EMP00503,Female,Operations,Director,Bachelors,30,9.1,2.2,114957.0,False,True,2017
EMP00504,Male,HR,Lead,Bachelors,21,4.4,4.0,89443.0,False,True,2022
EMP00505,Male,HR,Senior,Bachelors,28,7.4,2.9,79433.0,False,False,2019
EMP00506,Female,Operations,Senior,Bachelors,28,5.9,3.4,66955.0,False,False,2019
EMP00507,Male,HR,Associate,Bachelors,37,14.7,2.5,65150.0,True,False,2010
EMP00508,Female,Operations,Associate,Bachelors,43,14.9,3.1,70999.0,False,False,2010
EMP00509,Male,Engineering,Lead,Bachelors,29,7.2,3.2,98500.0,False,False,2019
EMP00510,Male,Marketing,Senior,Masters,34,7.3,3.4,74135.0,False,False,2019
EMP00511,Male,Engineering,Manager,PhD,29,5.5,3.7,110873.0,False,False,2020
EMP00512,Female,Engineering,Senior,Bachelors,35,11.4,4.3,77826.0,True,True,2015
EMP00513,Male,Marketing,Lead,Bachelors,27,5.7,3.8,103055.0,False,False,2019
EMP00514,Male,Sales,Manager,Bachelors,29,5.3,4.0,117574.0,True,False,2020
EMP00515,Male,Marketing,Associate,Bachelors,33,10.9,4.3,67567.0,True,False,2015
EMP00516,Male,Marketing,Lead,Bachelors,29,4.8,3.7,96605.0,False,False,2020
EMP00517,Male,HR,Lead,Bachelors,30,6.8,3.4,90975.0,True,False,2019
EMP00518,Female,Operations,Associate,Masters,22,0.7,4.0,45415.0,True,False,2025
EMP00519,Male,Operations,Associate,Bachelors,37,9.8,4.0,67119.0,True,False,2016
EMP00520,Female,Marketing,Associate,Masters,40,14.8,3.8,68970.0,False,True,2010
EMP00521,Female,Sales,Associate,Bachelors,33,9.9,2.5,56385.0,False,False,2015
EMP00522,Male,Finance,Senior,Bachelors,37,12.8,2.9,86892.0,False,False,2013
EMP00523,Male,Engineering,Associate,Bachelors,27,3.6,3.2,55313.0,True,False,2021
EMP00524,Female,HR,Senior,Bachelors,29,7.9,3.9,76322.0,False,False,2018
EMP00525,Male,Marketing,Associate,Bachelors,27,3.2,3.4,53815.0,True,True,2022
EMP00526,Male,Sales,Associate,PhD,28,6.1,4.1,59745.0,False,False,2019
EMP00527,Female,HR,Associate,Bachelors,31,10.1,4.2,63403.0,False,False,2015
EMP00528,Female,Sales,Associate,Bachelors,27,7.4,4.1,61864.0,True,False,2018
EMP00529,Female,Sales,Director,Bachelors,24,1.3,4.1,118748.0,False,False,2025
EMP00530,Male,HR,Senior,Bachelors,27,1.7,2.8,64236.0,False,False,2024
EMP00531,Female,Sales,Associate,Bachelors,23,1.5,3.7,44091.0,False,False,2024
EMP00532,Female,Finance,Associate,Bachelors,41,9.0,3.0,58292.0,True,False,2017
EMP00533,Male,Engineering,Senior,Masters,42,15.3,2.4,94037.0,False,False,2010
EMP00534,Female,Marketing,Senior,Bachelors,40,12.4,3.2,83029.0,False,False,2014
EMP00535,Male,Finance,Manager,Bachelors,26,0.0,4.2,104953.0,False,False,2025
EMP00536,Male,Sales,Senior,Masters,42,12.7,3.7,89047.0,False,False,2012
EMP00537,Male,Finance,Lead,Masters,32,10.7,4.6,101303.0,True,False,2014
EMP00538,Male,Finance,Senior,Bachelors,21,0.8,3.5,74936.0,False,False,2025
EMP00539,Male,Operations,Manager,Bachelors,28,5.8,4.9,118146.0,False,False,2019
EMP00540,Female,Sales,Senior,Bachelors,37,11.4,3.5,77718.0,False,True,2015
EMP00541,Female,Finance,Associate,Bachelors,34,9.2,3.4,58485.0,True,False,2017
EMP00542,Male,Operations,Lead,Bachelors,27,1.8,2.6,84392.0,False,False,2024
EMP00543,Female,Finance,Lead,Masters,37,9.4,4.1,103039.0,True,False,2017
EMP00544,Female,Sales,Senior,Bachelors,25,0.0,3.1,63543.0,False,False,2025
EMP00545,Male,Finance,Director,Masters,32,6.1,3.0,130771.0,False,False,2019
EMP00546,Male,Engineering,Manager,Bachelors,33,11.6,4.2,126295.0,False,False,2014
EMP00547,Male,HR,Associate,Masters,28,7.1,4.1,59987.0,False,False,2018
EMP00548,Male,Marketing,Manager,Masters,34,5.0,4.1,114575.0,True,False,2020
EMP00549,Female,HR,Senior,Bachelors,35,10.6,3.2,81475.0,False,True,2014
EMP00550,Male,HR,Senior,Bachelors,33,10.9,3.4,78334.0,True,False,2015
EMP00551,Male,Engineering,Senior,Bachelors,34,12.2,3.4,87511.0,True,False,2013
EMP00552,Male,HR,Manager,Masters,33,10.5,3.9,121267.0,True,False,2016
EMP00553,Male,Operations,Lead,Bachelors,33,11.3,4.3,106370.0,True,False,2014
EMP00554,Female,Marketing,Senior,Bachelors,30,9.9,3.6,75538.0,False,False,2016
EMP00555,Male,Sales,Associate,Bachelors,28,8.1,4.6,66987.0,False,False,2017
EMP00556,Male,Operations,Senior,Masters,31,7.4,3.9,86149.0,True,False,2019
EMP00557,Male,Engineering,Manager,Bachelors,28,6.1,3.3,108332.0,True,False,2020
EMP00558,Male,Marketing,Lead,Bachelors,30,2.2,3.9,89631.0,False,False,2024
EMP00559,Female,HR,Associate,PhD,28,3.2,4.4,54692.0,True,True,2023
EMP00560,Male,Marketing,Manager,Bachelors,31,5.9,4.6,118574.0,False,False,2020
EMP00561,Male,Operations,Manager,Masters,30,8.0,4.1,120138.0,False,True,2017
EMP00562,Male,Marketing,Senior,Bachelors,36,12.8,3.4,98414.0,False,False,2013
EMP00563,Female,Operations,Associate,Bachelors,32,6.8,3.3,59713.0,False,False,2019
EMP00564,Female,Engineering,Senior,Masters,37,11.0,3.7,82981.0,False,False,2015
EMP00565,Female,Finance,Associate,Masters,35,11.3,4.4,63635.0,False,False,2015
EMP00566,Female,HR,Associate,Masters,33,6.1,3.7,50490.0,False,False,2020
EMP00567,Female,Sales,Senior,Bachelors,33,9.4,3.7,75473.0,False,False,2016
EMP00568,Male,Sales,Manager,Bachelors,32,6.0,3.4,116048.0,False,False,2020
EMP00569,Male,Finance,Senior,Bachelors,35,12.3,3.2,87677.0,False,False,2013
EMP00570,Male,HR,Manager,Bachelors,28,9.5,3.3,119763.0,False,True,2016
EMP00571,Male,HR,Manager,Bachelors,27,2.2,3.5,106943.0,True,False,2023
EMP00572,Female,Engineering,Associate,Bachelors,34,7.6,4.4,58528.0,False,False,2018
EMP00573,Male,HR,Associate,Bachelors,39,13.6,3.3,69581.0,False,False,2011
EMP00574,Female,Operations,Lead,Bachelors,32,6.3,3.4,91051.0,False,False,2019
EMP00575,Female,Engineering,Lead,Bachelors,32,8.8,2.9,95448.0,False,False,2016
EMP00576,Male,Marketing,Senior,Bachelors,31,9.2,3.8,79175.0,True,False,2016
EMP00577,Female,Marketing,Senior,Masters,29,2.9,4.2,71316.0,True,False,2022
EMP00578,Female,Operations,Senior,Masters,34,9.0,4.4,76795.0,False,False,2016
EMP00579,Female,Sales,Lead,Bachelors,24,1.4,3.5,82203.0,False,False,2024
EMP00580,Male,Marketing,Lead,Masters,32,4.5,3.7,93082.0,False,True,2022
EMP00581,Male,Finance,Associate,Masters,33,11.3,3.3,73113.0,True,False,2014
EMP00582,Male,Engineering,Associate,Bachelors,31,8.4,3.7,62028.0,True,False,2017
EMP00583,Male,Finance,Associate,Bachelors,35,5.8,3.6,60214.0,False,False,2020
EMP00584,Male,Finance,Director,Bachelors,35,8.8,3.4,137826.0,False,False,2016
EMP00585,Female,Finance,Manager,Bachelors,30,6.8,3.5,104766.0,False,False,2018
EMP00586,Female,HR,Lead,Masters,32,7.1,3.7,90130.0,False,False,2019
EMP00587,Male,Finance,Associate,PhD,34,9.6,3.2,62934.0,True,False,2016
EMP00588,Male,Finance,Lead,Bachelors,21,4.1,3.3,89995.0,False,False,2022
EMP00589,Male,Operations,Associate,Masters,28,7.2,4.4,62241.0,False,False,2018
EMP00590,Male,Marketing,Senior,Bachelors,30,5.8,5.0,86148.0,True,False,2019
EMP00591,Female,Marketing,Associate,Bachelors,24,0.7,2.7,42573.0,False,False,2025
EMP00592,Male,HR,Manager,Masters,28,3.3,2.6,109016.0,False,False,2022
EMP00593,Male,Sales,Associate,Bachelors,41,13.3,2.8,69608.0,False,False,2013
EMP00594,Female,Operations,Senior,Bachelors,32,8.5,3.3,69400.0,False,False,2016
EMP00595,Male,Finance,Director,Bachelors,23,1.7,3.9,128327.0,False,False,2024
EMP00596,Male,HR,Lead,PhD,26,0.8,3.8,82946.0,False,False,2024
EMP00597,Female,Sales,Associate,Bachelors,30,6.6,3.5,58467.0,False,True,2019
EMP00598,Female,Marketing,Manager,Bachelors,37,13.2,3.7,114047.0,False,False,2012
EMP00599,Female,Marketing,Senior,Bachelors,29,6.3,3.0,72824.0,False,False,2019
EMP00600,Female,HR,Senior,Bachelors,43,12.2,3.3,75526.0,False,False,2013
EMP00601,Male,Finance,Lead,Bachelors,26,8.4,3.4,99290.0,True,False,2018
EMP00602,Female,Finance,Manager,Masters,32,8.9,2.4,113956.0,False,True,2017
EMP00603,Female,Operations,Senior,Masters,26,1.7,2.7,60215.0,False,False,2024
EMP00604,Female,Operations,Senior,Masters,32,10.8,2.7,73361.0,False,False,2015
EMP00605,Female,Finance,Senior,Masters,32,5.7,3.9,70163.0,False,False,2020
EMP00606,Female,Marketing,Associate,Bachelors,37,10.5,3.5,64372.0,False,False,2014
EMP00607,Female,HR,Lead,Bachelors,28,3.7,3.8,76895.0,False,True,2022
EMP00608,Male,Marketing,Associate,Bachelors,31,7.7,2.3,66512.0,False,False,2018
EMP00609,Female,HR,Senior,Bachelors,32,8.4,2.5,74118.0,False,False,2018
EMP00610,Male,Finance,Senior,PhD,30,6.4,3.8,81788.0,False,False,2020
EMP00611,Male,Marketing,Associate,Masters,32,8.6,1.7,57426.0,False,False,2016
EMP00612,Female,HR,Senior,PhD,29,5.9,4.1,66921.0,True,True,2020
EMP00613,Female,Engineering,Senior,Bachelors,29,4.4,2.3,70108.0,False,False,2022
EMP00614,Female,Finance,Associate,Bachelors,40,13.4,3.9,64181.0,False,False,2013
EMP00615,Male,Marketing,Associate,Bachelors,32,11.2,2.9,67676.0,False,False,2014
EMP00616,Female,Marketing,Manager,Bachelors,25,4.0,4.0,103108.0,False,True,2022
EMP00617,Female,HR,Director,Bachelors,28,9.3,5.0,130614.0,True,True,2017
EMP00618,Male,Sales,Senior,Bachelors,31,4.0,2.0,66900.0,False,False,2021
EMP00619,Male,HR,Senior,Bachelors,27,2.3,3.8,76308.0,False,False,2023
EMP00620,Male,Finance,Associate,PhD,37,11.1,2.3,58796.0,False,False,2015
EMP00621,Female,Marketing,Associate,Bachelors,21,0.2,3.7,55199.0,False,False,2026
EMP00622,Male,Engineering,Senior,Bachelors,40,10.7,3.3,92902.0,False,False,2014
EMP00623,Female,Marketing,Manager,Masters,28,6.0,3.5,107503.0,False,False,2020
EMP00624,Male,Sales,Lead,Bachelors,31,6.2,2.9,99102.0,False,False,2020
EMP00625,Female,Marketing,Associate,Masters,35,8.6,3.9,61819.0,False,False,2016
EMP00626,Male,HR,Director,Masters,30,9.3,2.5,138116.0,False,False,2016
